2014  1  4     56.7458    129.5327     1.000   5.34
2014  1  4    -10.9015    163.7330     3.620   5.33
2014  1  4    -11.6734    111.0161    11.670   4.31
2014  1  4    -13.1054    167.0546   209.020   4.87
2014  1  4    -13.4756   -111.2581    10.000   4.74
2014  1  4    -18.0688   -178.1235   647.340   4.20
2014  1  4    -20.0996   -177.5992   522.710   4.12
2014  1  4    -20.6570    -70.7620    36.600   4.24
2014  1  4    -20.6870    -70.7950    26.100   5.71
2014  1  4    -23.3928   -179.4402   471.540   4.22
2014  1  4    -23.4580    -68.8290   106.500   4.24
2014  1  4    -23.9240    179.4324   545.110   4.50
2014  1  4    -24.6572   -176.0705    32.640   4.56
2014  1  4    -31.5271    -68.6098    67.070   4.00
2014  1  4    -33.7300    -72.2606    31.700   4.25
2014  1  4    -36.2306   -100.6270    10.000   4.51
2014  1  4    -45.9818    -13.6091    10.000   4.67
2014  1  4    -55.3339    -27.2806    41.850   4.42
2014  1  5      3.1782    128.3460    55.240   5.12
2014  1  5      3.1862    128.4271    63.700   4.21
2014  1  5      3.1985    128.3594    55.170   5.14
2014  1  5      4.5570    -76.6440    53.910   5.51
2014  1  5      8.3197    122.3560   101.350   4.61
2014  1  5      8.6963    -40.5966    10.000   4.31
2014  1  5      8.7111    -83.0805    30.770   4.48
2014  1  5     -0.4340    -20.0966    10.000   4.01
2014  1  5     -4.3729    147.4755   121.230   4.81
2014  1  5     -5.9326    105.3544    56.920   5.13
2014  1  5     -6.9936    128.4273    39.000   5.32
2014  1  5     -7.7093    127.5254   181.200   4.16
2014  1  5     12.2202    143.5906    10.000   4.62
2014  1  5     13.4439    120.5039    70.310   4.74
2014  1  5     14.0233    -91.6222    55.750   4.16
2014  1  5     15.3750    -94.7900    16.100   4.06
2014  1  5     30.2901    102.9641    11.550   4.64
2014  1  5     33.4243    139.5192    29.800   4.60
2014  1  5     36.7498    140.6683    84.630   4.17
2014  1  5     37.0612    143.4129    26.810   4.31
2014  1  5     45.9789    150.6974    34.580   4.54
2014  1  5     53.6749    -35.1822    11.170   4.56
2014  1  5     53.6769    -35.2624    11.870   4.36
2014  1  5     53.7197    -35.2086    12.700   4.72
2014  1  5     53.8205    -34.9596    11.190   4.55
2014  1  5     53.8662    -35.1184    12.790   4.61
2014  1  5    -10.8094     44.6273    15.060   4.46
2014  1  5    -20.2502    172.3915    28.300   4.63
2014  1  5    -20.3341    172.3647    48.620   4.26
2014  1  5    -20.6040    -70.5360    14.500   4.12
2014  1  5    -23.0510    -68.7770   101.400   4.34
2014  1  5    -24.2410    -67.2890   191.680   4.52
2014  1  5    -25.7652    179.7835   494.190   4.37
2014  1  5    -26.6966   -114.8836    10.270   4.58
2014  1  5    -26.7525   -115.0976    10.000   4.41
2014  1  5    -32.7055   -178.3144    10.000   4.69
2014  1  5    -32.7094    -71.4031    52.020   4.50
2014  1  5    -56.2002    -27.5827   117.970   4.34
2014  1  6      1.2318    126.2748    60.460   4.50
2014  1  6      1.2819    126.3820    48.280   4.32
2014  1  6      2.1806    128.1117   150.640   4.33
2014  1  6      2.3512    126.5762    44.010   4.32
2014  1  6     -1.1161    -23.5957    10.000   5.13
2014  1  6     -4.7987    -80.5954    45.240   4.74
2014  1  6     -5.9259    152.0589    61.440   4.66
2014  1  6     -5.9396    147.3731    73.920   4.23
2014  1  6     -7.6892     68.8930     3.120   4.20
2014  1  6     -7.7116    130.1447    25.690   4.83
2014  1  6     -8.6197    105.4548    31.750   4.32
2014  1  6     -8.7117    105.4055    30.500   4.62
2014  1  6     12.1820    143.8550    10.000   4.51
2014  1  6     15.8770    -94.0620    86.500   4.00
2014  1  6     18.9842    120.3221    34.970   4.26
2014  1  6     19.0080    120.1635    10.000   4.43
2014  1  6     20.7363    146.8492    10.000   4.81
2014  1  6     21.1188    119.9687    22.990   4.45
2014  1  6     22.6857    -12.1052    14.360   4.31
2014  1  6     25.4328    122.7666   235.330   5.11
2014  1  6     27.0800     61.8100    10.000   4.08
2014  1  6     32.6959    141.0612    49.940   4.25
2014  1  6     34.8172     23.9174    34.080   4.26
2014  1  6     36.2473    138.7459   144.810   4.36
2014  1  6     37.0860     71.3584   107.990   4.01
2014  1  6     37.4754    143.1570    32.130   4.41
2014  1  6     37.5342    141.6798    51.800   4.72
2014  1  6     44.9258    150.3546    10.870   4.52
2014  1  6     46.8567    152.1849   108.030   4.43
2014  1  6     50.2157    178.7883    34.270   4.41
2014  1  6     51.6070   -175.1850    25.700   4.12
2014  1  6    -10.3361    119.3189    48.020   4.16
2014  1  6    -17.4022   -178.9761   575.760   4.30
2014  1  6    -19.6500    -70.4770    38.100   4.12
2014  1  6    -20.2257   -177.8225   538.900   4.02
2014  1  6    -20.5234    -68.8167   105.370   4.63
2014  1  6    -20.5523    172.6087    15.510   5.42
2014  1  6    -20.7670    -70.7420    15.100   4.96
2014  1  6    -20.7740    -70.6520    26.600   5.13
2014  1  6    -20.8696    -67.5041   189.980   4.50
2014  1  6    -24.2945    -67.0508   161.590   4.51
2014  1  6    -35.4674   -179.7849    35.320   4.47
2014  1  6    -37.2866     52.2075    10.000   5.09
2014  1  7      0.2968    123.1278    57.380   4.52
2014  1  7      0.4856     98.4544    51.650   4.67
2014  1  7      3.7823     96.0612    76.450   4.41
2014  1  7      5.7883    126.4414    68.310   4.42
2014  1  7     -0.0155    123.5072   139.730   4.85
2014  1  7     -4.4739   -105.9335    10.000   5.03
2014  1  7     -4.5231   -106.0988    10.000   4.57
2014  1  7     -4.5306   -106.0719    10.000   5.72
2014  1  7     -6.1371    149.3663    65.400   4.43
2014  1  7     -6.1998    127.5675   425.980   4.38
2014  1  7     -6.8592    130.0215   126.750   4.32
2014  1  7     -8.7476    163.7221    17.340   4.92
2014  1  7     18.0530    -99.8050    49.900   4.21
2014  1  7     18.6045    -62.8743    42.940   4.51
2014  1  7     18.7399    -62.9200     5.300   4.02
2014  1  7     22.9290     94.1357    52.670   4.23
2014  1  7     35.3080    140.4681    21.720   4.50
2014  1  7     36.1253     68.6777    64.740   4.74
2014  1  7     36.4917     70.3878   210.460   4.60
2014  1  7     36.8937    121.8045    10.000   4.33
2014  1  7     46.2123    152.8024    48.010   4.72
2014  1  7     54.8112   -160.0837    39.820   5.21
2014  1  7    -13.2446    167.1264   180.110   4.53
2014  1  7    -15.1029   -173.3294     9.840   4.70
2014  1  7    -17.0888    167.3194    41.880   4.18
2014  1  7    -17.4294   -172.4680    10.000   4.85
2014  1  7    -18.7435   -174.3801   160.550   4.26
2014  1  7    -19.2940    -70.1240    56.000   4.31
2014  1  7    -20.4515    172.4370    41.370   4.95
2014  1  7    -20.8351    176.7164    31.230   4.95
2014  1  7    -20.9890    -69.7290    97.300   5.36
2014  1  7    -21.3029   -174.5463    14.410   4.44
2014  1  7    -21.9100   -176.6189   160.460   5.18
2014  1  7    -25.0677    179.7893   494.110   4.53
2014  1  7    -32.6165   -179.5000    43.450   4.53
2014  1  7    -44.4215    -79.2358    10.000   5.00
2014  1  7    -52.9109      9.8612    10.000   4.84
2014  1  7    -56.9651    -26.6696   124.370   4.30
2014  1  7    -59.5494    -26.2237   104.840   5.04
2014  1  8      1.3216    126.4181    43.470   4.82
2014  1  8      1.3417    126.3316    35.000   4.77
2014  1  8      1.3494    126.4457    49.770   4.22
2014  1  8      1.3598    126.3708    56.550   4.72
2014  1  8      1.3860    126.3746    49.400   4.06
2014  1  8      1.4124    126.2760    42.920   4.75
2014  1  8      5.6105    126.8611    84.750   4.21
2014  1  8     -5.0123    -80.0008    72.100   4.62
2014  1  8     -6.4888    104.9771    59.630   4.22
2014  1  8     -6.5079    105.1048    60.340   4.59
2014  1  8     -6.5157     30.9870    10.000   4.74
2014  1  8     -6.5227    130.2503   107.970   4.36
2014  1  8     13.6317    144.8913   124.410   4.22
2014  1  8     13.7614    143.9971   135.360   4.65
2014  1  8     14.3519    124.4516    91.060   4.20
2014  1  8     15.9200    -98.0500     5.000   4.11
2014  1  8     17.5820    -94.9320   134.900   4.23
2014  1  8     18.2700   -105.8600    16.000   4.27
2014  1  8     23.4923    141.7868   115.700   4.57
2014  1  8     24.6067    123.4537    77.140   5.32
2014  1  8     27.2984     65.6404    10.000   4.52
2014  1  8     33.6987    -38.4918    10.000   4.76
2014  1  8     36.7025    140.5043    37.480   4.62
2014  1  8     38.8492    142.1167    61.130   4.51
2014  1  8     46.6497    153.0481    55.420   5.03
2014  1  8     52.0130   -172.5980    36.800   4.05
2014  1  8    -10.1574    160.9377    40.140   4.71
2014  1  8    -12.7526    166.4747    36.400   4.46
2014  1  8    -14.2238    170.7230   634.930   4.45
2014  1  8    -20.7495    -70.6330    20.000   5.72
2014  1  8    -21.4217    169.3743    54.210   4.53
2014  1  8    -21.9628   -177.9327   327.500   4.42
2014  1  8    -24.3177    -67.1161   165.810   4.02
2014  1  8    -25.5218    178.2859   593.560   4.60
2014  1  8    -54.2701    -54.4687    16.390   4.53
2014  1  9      2.9737    -75.8432    26.170   5.05
2014  1  9      2.9792    -75.8777    59.450   4.61
2014  1  9      2.9858    -75.9346    43.660   4.74
2014  1  9     -3.1737    134.4529    10.000   5.05
2014  1  9     -3.1978    139.7628   107.520   4.15
2014  1  9     -5.2868    149.4445    15.560   4.11
2014  1  9     -6.9559    105.4281    42.780   5.02
2014  1  9     13.3218    -89.7861    71.130   4.67
2014  1  9     17.4433    147.6550    52.060   4.65
2014  1  9     20.6615    147.1889    35.150   4.62
2014  1  9     23.1818    -80.7278    10.000   5.09
2014  1  9     26.7420     53.9500    16.000   4.32
2014  1  9     26.7500     53.9500    15.000   5.00
2014  1  9     36.9322    141.2823    39.710   4.64
2014  1  9     42.0428    142.6886    64.220   5.00
2014  1  9     50.3621    156.9332    51.910   4.25
2014  1  9    -11.0696    162.5419    44.320   4.31
2014  1  9    -11.5917    166.5235    58.010   5.82
2014  1  9    -12.5689    169.1578   635.350   4.21
2014  1  9    -20.4520    172.4883    14.900   5.44
2014  1  9    -20.5037   -178.0170   551.140   4.31
2014  1  9    -21.1086   -178.5446   559.300   4.25
2014  1  9    -23.4062   -176.7023   159.090   4.65
2014  1  9    -33.6420    -71.9520    44.000   4.53
2014  1  9    -34.7840    -71.8120    56.200   4.22
2014  1  9    -36.0869    -73.3685    33.470   4.66
2014  1  9    -36.4394    -97.9167    10.000   4.43
2014  1  9    -41.0630    175.3170    18.900   4.26
2014  1  9    -57.0251    148.0789    10.000   4.52
2014  1 10      2.5501    128.4824   139.830   4.62
2014  1 10      3.8415    126.4052    40.500   4.38
2014  1 10      6.1831    125.9906   144.220   4.41
2014  1 10      8.1959    -83.0898    26.940   4.32
2014  1 10     -6.4718    129.9405   164.770   4.42
2014  1 10     -7.4696    128.5977   162.610   4.03
2014  1 10     14.4032    -92.1818    66.690   4.47
2014  1 10     16.1860    -61.9280   178.600   4.53
2014  1 10     16.7400    -95.0900    98.000   4.14
2014  1 10     18.7118    145.5587   223.160   4.68
2014  1 10     18.9744    121.1254    41.130   4.51
2014  1 10     19.1497    145.3865   189.820   4.83
2014  1 10     20.7855    146.9930     1.220   4.30
2014  1 10     20.7965    146.5910    10.000   4.71
2014  1 10     20.8220    146.7361    10.000   4.81
2014  1 10     23.0780    -80.7589    10.000   4.03
2014  1 10     23.1972    -80.6891    13.570   4.11
2014  1 10     26.6900     53.9100    10.000   4.51
2014  1 10     26.7400     53.9900     9.000   4.30
2014  1 10     27.2331     65.6628    26.450   4.31
2014  1 10     27.2814     65.4622    24.820   4.47
2014  1 10     28.2474     93.3721    15.050   4.15
2014  1 10     37.3093     36.2033     3.400   4.02
2014  1 10     38.4685     55.0842    10.000   4.12
2014  1 10     39.4595     27.9483    10.300   4.09
2014  1 10     41.9129     49.5026    66.340   4.35
2014  1 10     48.2546    154.0265    80.570   5.32
2014  1 10    -10.3363     66.1984    10.000   4.31
2014  1 10    -11.1814    166.7442    10.000   4.81
2014  1 10    -16.2137    178.1294     7.310   4.45
2014  1 10    -19.8276   -177.4037   562.090   4.43
2014  1 10    -20.2360    -69.6550    44.000   4.34
2014  1 10    -20.3976    172.3633    51.330   4.61
2014  1 10    -20.4685    172.5146    31.880   4.53
2014  1 10    -20.7144   -177.6611   413.210   4.83
2014  1 10    -21.3840    -68.7210   122.400   4.00
2014  1 10    -27.9515    -66.5612   150.900   4.81
2014  1 10    -29.2860    -67.7789   119.510   4.40
2014  1 10    -30.4813   -178.7336   135.630   4.23
2014  1 10    -31.3131   -179.5728   211.000   5.67
2014  1 10    -31.3246   -177.2250    10.000   4.30
2014  1 10    -31.6688   -178.4291    90.780   4.60
2014  1 10    -43.5590    172.3940     7.600   4.31
2014  1 10    -56.0110    -26.1186    10.000   4.22
2014  1 10    -60.2351    -47.2173    10.000   4.57
2014  1 11      1.9216    126.8925    55.900   4.41
2014  1 11      5.0969     92.9277    28.560   4.38
2014  1 11     -0.0190    123.2119   143.100   4.32
2014  1 11     -0.6035     97.4218    27.930   4.50
2014  1 11     -3.4424    150.7340    10.000   4.65
2014  1 11     -4.2326    142.3824   144.680   4.53
2014  1 11     -4.3164    144.7614   121.700   4.32
2014  1 11     -5.3995    152.3453    83.440   4.45
2014  1 11     -6.0750    128.8117   306.390   4.21
2014  1 11     10.1872    -84.5359    81.970   4.21
2014  1 11     11.3430    -62.1500   124.600   4.11
2014  1 11     14.6437    -92.0592    78.000   5.54
2014  1 11     15.2770    -94.1160    16.300   4.01
2014  1 11     18.8570    145.5108   103.960   4.72
2014  1 11     20.6119    146.7799    14.430   4.86
2014  1 11     20.7920    146.8218    22.520   4.60
2014  1 11     21.4081     93.9132    59.420   4.17
2014  1 11     23.7499    143.8552    35.000   4.62
2014  1 11     25.4890    126.3187    41.630   5.04
2014  1 11     26.2382    -44.5170    10.000   5.01
2014  1 11     26.7274     53.8482    10.000   4.12
2014  1 11     36.5529     71.2539   217.450   4.54
2014  1 11     37.0921    144.7925    10.000   4.55
2014  1 11     37.8270     20.9500     0.000   5.01
2014  1 11     38.9319    141.9371    73.980   4.41
2014  1 11     43.6586    139.1773   228.140   4.91
2014  1 11    -10.8473    166.7340    10.000   4.52
2014  1 11    -16.8410    167.4812    10.000   5.06
2014  1 11    -18.3373   -177.1011   371.650   4.42
2014  1 11    -20.5237    172.4382    50.590   4.54
2014  1 11    -20.6100    -70.7700    40.000   4.76
2014  1 11    -21.2269   -176.7151   299.110   4.56
2014  1 11    -24.4261    179.9031   540.180   4.40
